བདག,151
ཡོན,147
བྲག,147
+པོ,145
ནའང,144
ཁྲིམས,144
རྣམས,143
རྩ,143
གསལ,141
དེབ,141
ཅུ,140
ཁབ,140
རྒྱུད,140
སྡེ,139
སེམས,139
འདྲ་བ,138
སྟོང,138
ཇི,136
ཐབས,135
རེད་བ,135
རོལ,135
བསྟན,133
ཤིང,132
འབྲེལ,132
ཐུབ,132
ཅང,131
ཁམས,131
ཨ,129
གཙོ,129
ཚ,128
སྐོར,128
དྲུག,126
ལེགས,125
མང,125
བས,125
ཐུག,124
རྒྱ,122
བརྩོན,121
ངེ་འཛིན,120
མྱོང,120
ནང,118
ཆུ,118
ཤིས,117
སུམ,116
རིག་པ,116
བཅོས,115
ཤུ,115
ལོག,114
སོགས,114
བཞག,113
དྲགས,112
+བ,112
ཐག,112
སྦྱོར,112
དཔོན,111
འོངས་པ,110
གང,110
མཐུན,110
ཁུངས,108
རུ,108
ནག,108
སྐྱ,105
འཛུགས,103
ཁག,103
ཡིན,103
ཕྲག,102
སློབ,101
ཤུགས,100
མཛོད,99
སྒོ,98
སྐྲུན,97
ས་རེད,97
ག་སེ,97
རྗེ་ཆེ,96
རྗེས,95
མཐུན་པ,95
བཤེས,95
རྫས,95
དམ,95
ཙེ,94
དཀར,93
འདུ,92
སྙད,92
ཆུབ,92
མང་པོ,92
གསར,92
གཉེར,91
བདེ་ལེགས,91
རུང,91
བཞག་ན,90
འབྱོར,89
མིག,89
རི,89
གྲགས,88
ཐུབ་པ,88
ཡག་པོ,88
རྟགས,87
ཁོག,87
ཆེ་ཤོས,86
འབྲས,86
སྣ,86
རིན་པོ་ཆེ,86
རིན་པོ,86
བརྒྱད,86
ལག་ཁང,85
རེད་པས,84
སྐྱོང,84
ཤིས་བདེ་ལེགས,84
འཕྲིན,84
སྩལ་པ,84
ཞིབ,83
འདྲི,83
སྐྱོབ,83
བརླག,83
ཁུ,82
གཟུགས,81
བྱེད་པ,81
བསམ,81
མཚོ,81
སློག,81
ཚུན,80
བཅོམ་པ,80
ལེབ,80
མཆེད,80
ཟས,79
འཕེལ,79
བར,79
ངས,79
རྩོམ,78
སྐྱིད,78
གོས,78
མ་རེད,78
གཞན,77
ནམས,77
རག,77
དཔྱད,77
ཁོ་ན,76
སྟེ,76
ཅི,76
རྙིང,76
ཐུང,75
མར,75
བསྐྱར,74
ཟླ,74
དངོས,74
ཤེས་+པ,74
བས་ན,74
རྒྱན,74
དྲིན,74
སྔོན,73
ཐར,73
ཡིན་+པ,73
སྐྱེས,73
བཞག་པ,73
པ་པོ,72
པར་དུ,72
ཆོག,72
ཁྲི,72
གུང,72
བརྗོད,71
པུ,71
སྔགས,71
ཞུ,71
བཟུང,70
དགོས་པ,70
བོ་རིན་པོ,70
བརྟན,70
མདོ,70
བྲོ,70
སྐུ,69
ཡི,68
བྱོལ,68
ཁྱེར,68
མཆོད,68
ཁྲོད,68
རྩེ,68
དགུ,67
གམ,67
བརྙན,67
མཚར,67
སྙོམས,67
རྟོགས,67
ཏོན,66
རྟེན་པ,66
བྱང,66
ལྡན་པ,66
རོགས,66
ཚགས,66
དཔེ,66
རྫོབ,65
ངོ,65
རྟག་པ,65
སར,64
བསྐྱེད,64
བཏགས,64
+བོ,64
འབུམ,63
འཇོག,63
ལྟ་བས་ན,63
ཚོགས་པ,63
གསེང,63
བརྒྱུད,63
འདོན,62
འདྲ་སེ,62
སྡུག,62
མཐའ,61
ཚིགས,61
མེ,61
གཞུ,61
ལན,61
དད་པ,61
བྲང,60
ལུས,60
ཆོད,60
ཐོས,60
ཇ,60
དམངས,60
རྩི,59
ཕྱི,59
པའི,59
རིས,59
བྱས་ན,59
སྲས,58
འགུལ,58
འཕྲུལ,58
བསྡུར,58
མཁྱེན,58
འདྲེན,58
ཉེ,58
རེས,57
བརྡ,57
གཅོད,57
ཡོད་མ་རེད,57
བདུན,57
གཏོང,57
སྒང,57
སྤེལ,56
ནིང,56
མ་འདྲ,56
འགག,56
གཤེགས་པ,56
རོང,56
གཡོག,56
དོ,55
གཙང,55
སེང,55
ཁྱབ,55
ཁུག,55
+འམ,55
རྒྱུགས,55
མཆོག་གསུམ,54
བྱས་ནས,54
རིང་པོ,54
བདེ་བ,54
སུམ་ཚོགས་པ,53
པར་ཅན,53
ཟིན,53
ནང་བཞིན,53
འདྲ་ཡིན་དུས,53
ཀླད,53
དྲོ,53
ཕྱིན,52
མ་གཏོགས,52
རྒྱག,52
ཀྱི,51
བསྐོས,51
རྫོང,51
ཆང,51
བསྡུས,51
འདུག་བ,51
ས་ལ,51
རྟ,51
ཕན,51
ཚལ,51
རམ་ས་ལ,50
ཤུལ,50
རྒྱས་པ,50
ཆེས,50
བཞིན་གཤེགས་པ,50
མོང,50
ཇོ,50
འདྲ་པོ,50
བསྒྱུར,50
གྱིས,50
ཀི,49
ཤོགས,49
སོས,49
འདུག་ད,49
ཐལ,49
སྐྱོན,48
མདོག,48
ཚོམ,48
ཟེར,48
ལོན,48
སེལ,48
སྤྱི,47
སྨན,47
འཛོམས,47
ལྟ་བ,47
བཟེད,47
སྡང,47
སྐུད,47
བོན,47
གཅིག་པ,46
བཞི་པ,46
ཤོག,46
འདེབས,46
ཆག,46
འབྲིང,46
ཤ,46
ཡོང,46
དངུལ,45
ཁུར,45
རེ་བྱས་ནས,45
འདོད,45
ཚོས,45
བཅད,44
ཕྱེ,44
འཚལ,44
རྒྱུག,44
དབྱངས,44
བྱུང་བ,44
རིམ་པ,44
རྡོག,44
དགའ,44
སྒྲ,43
ཁ་དོག,43
དྲ,43
དགོང,43
སྐྱོར,42
བདེ,42
སྟོབས,42
བྱས་པ,42
གཡོ་བ,42
འཇགས,42
ཉུང,42
མཁའ,42
གཏོར,41
གྲུ,41
ཁྲལ,41
ལས་པ,41
ཁུང,41
འཚལ་ལོ,41
བྲིས,40
ཞུགས,40
རྩིས,40
བྱད,40
བཤེས་མ,40
སློང་མ,39
གྲས,39
དྭགས,39
མཐོང,39
གསོལ,39
ཊ,39
ཉི་མ,39
འཁེལ,38
དང,38
གཅིག་མིན་གཅིག,38
ལྷ,38
ཟེར་ན,38
པར་ཤེས་པ,38
རེངས,38
འགྱུར་བ,38
ཆུབ་ཀྱི་སེམས,38
ངུ,38
ཙཱ་བ,38
བཅུད,38
མཛད,38
དབྱེ,38
འབེབས,38
ཀྱི་སེམས,38
མིན་གཅིག,38
ཆེན་མོ,37
འ,37
ཚར,37
ཧ,37
བཟོ,37
ཚང་བ,37
མཛོད་ཁང,37
གཡོན,37
སྦོམ་པོ,37
སྒྲུབ,37
དགེ་བ,37
འོག,37
ཞུགས་ཅན,37
ཚེགས,37
པ་+པ,37
མོངས,37
མཐུད,37
གཞས,36
རྫོགས,36
གྲོལ་བ,36
ལོགས་ན,36
བཤའ,36
དགོན,36
ངོས,36
འཁྲུལ,36
ལྷོད,36
པ་སྦོམ་པོ,36
མཚུངས,36
ལུང,36
སི,36
སྔ,36
བཅས་པ,36
གདན,36
ཡིན་ཟེར་ན,35
གོ་བ,35
འཇུག་པ,35
ལོང,35
སྣོད,35
བསུ,35
སློབ་པ,35
ཕྲེང,35
མོག,35
དམར,35
ས་མཆོག,35
ཡུན,34
ཁ་པོ,34
གསུམ་པ,34
ཟ་བ,34
སྒྲུང,34
ཁོངས,34
འདྲ་པ,34
སྣ་ཚོགས,34
དང་རིམ་པ,34
གྱུར,34
གིན,34
ལྟ་ན,33
སངས,33
བབ,33
ཅིག་མ,33
རིམས,33
ཞེ་ན,33
འོང་བ,33
ཞིང,33
སྟོད,33
པར་གྲོལ་བ,33
བཀུར,33
གནང,33
རྒྱབ,33
ནོར,33
སྨད,33
ཐམས་ཅད,32
དམ་པ,32
ཟུང,32
སྙིང,32
ནུ,32
གཉེན,32
འདི,32
ཡོངས,32
ཁྲོ,32
དམན,32
གཞག,32
སྙིགས,32
ཁ་པ,32
ཆོས་འཕེལ,32
སྲིད་པ,32
ནས་བཟུང,32
རྟོག,32
ཆར,32
འདུག་གས,31
མ་ཡིན་པ,31
ཁྱིམ,31
ཡས,31
འོད,31
ཤོར,31
བཞེས,31
བསྲེག,31
སྲུང,31
དང་པོ,31
རོ,31
སྙན,31
པ་ཉིད,31
བསྔལ་+བ,31
ཐོ,31
བསྟེན,31
རམ,31
དཔལ་ལྡན,31
ཞེན,30
གཟིགས,30
ཡང༌,30
བཞུགས,30
དཔའ,30
རླབས,30
མིན་ན,30
བོད,30
ལངས,30
སྨྲ,30
ཚུགས,30
ཤེལ,30
ལི,30
འདྲ་བོ,30
རུང་བ,29
ལྷ་མོ,29
གཏོད,29
ལ་ཡང,29
རྒྱ་མཚོ,29
ཀློག,29
ཟབ,29
ཞབས,29
ག་ནང་བཞིན,29
སྒྲོན,29
བརྩེ,29
རིང་དཔལ་ལྡན,29
ཙམ་པ,29
ཐུབ་ན,28
མིན་སྣ་ཚོགས,28
ཆུང་བ,28
སྙེད,28
བསྡད,28
ཏོ,28
འགོག,28
མཚོན,28
སྡུག་པ,28
པ་བཞི,28
སྣེ,28
འགྲུས,28
ཡོལ,28
ཡག,27
རྡུང,27
བླངས,27
ཐིག,27
གཞོན,27
མི་ཟ་བ,27
རྒོད,27
ལྷམ,27
བྲལ,27
བརྡར,27
མགོ,27
ཎི,27
རྫི,27
སྦྱར,27
ནམ,27
པོད་ལྔ,27
ཐོན,27
རྩོད,27
རུས,27
ཟིང,27
དགེ,27
སྐྱེད,26
མདུན,26
ཉག,26
བཙན་པོ,26
བསྡོགས,26
དར,26
ཁྲག,26
བཤགས,26
དད,26
གསལ་བ,26
གིས,26
སྟེགས,26
མས,26
ལེན་པ,26
འདུན་པ,26
བསྡུ,26
ཡོད་པ,26
ཅོ,26
ཚུར,26
འཛིན་པ,26
ཤེས་ན,26
པན,26
མཐོ,25
བསྒྲགས,25
ཤེ,25
བསང,25
ལྟ་སྟེ,25
ཚེ་རིང,25
གཏན་བཞི་པ,25
སྔ་མོ,25
མཁོ,25
འཕང,25
འདུན་ཆོས་འཕེལ,25
སྒྱུར,25
སྟབས,25
ཧ་ཧ,25
ལྟར་ཡང,25
དོན་གྲུབ,25
འདེད,25
ཧོང,25
ཉམས,25
མགོན,25
འགན,25
བརྒྱབ,25
,24
མཇུག,24
བ་འཁོར,24
རྡལ,24
འཚལ་བ,24
སེམས་དཔའ,24
དབྱང,24
མ་གྲུབ,24
ཀོ,24
འཐུང,24
བཟང་པོ,24
འགྲུབ,24
གཏོགས་པ,24
ལྟ་བ་བཞིན,24
ཚོར,24
བ་བཞིན,24
ལྕོག,24
མགྲོན,24
མུག,23
སྣང་བ,23
གལ་ཆེན་པོ,23
རས,23
ཏིག,23
པའི་ཕྱིར,23
དཔྱོད,23
ཕྱག,23
མོས,23
གྲོང,23
ཞང,23
དྲན,23
བརྗེ,23
མཉམ,23
ཚུལ་སློང,23
འཚམ,23
ཁེལ,23
ཧུལ,23
དགོན་པ,23
སྦྱིན,23
མ་བྱས,22
སྐྱག,22
འགྲམ,22
ལང,22
ཐེངས,22
པའི་དོན་གྲུབ,22
ཞྭ,22
བུ་གླིང,22
མེད་ན,22
འགྲེལ,22
བསྟར,22
ཟེ,22
འབྱུང་+བ,22
སྐར,22
སྲོག,22
སྤྱོད་པ,22
རྒྱུ་འབྲས,22
ཟ,22
བའི་ཁ་དོག,22
བཙན,22
བཏུང,22
སྒྲོལ་མ,22
དགའ་བོ,22
ཕྱི་མ,21
ཆུབ་སེམས་དཔའ,21
མ་+པ,21
བཤེས་གཉེན,21
དྲུང,21
འབྲོག,21
མིན་གཉིས,21
སྐྱོད,21
ཤམ,21
ཆགས་པ,21
ཤར,21
ནུས,21
སྦྲ,21
འཕྲད,21
སྒྲིལ,21
ཡང་དག,21
པ་རེད,21
མངོན་པ,21
སྤྱད,21
ཐ,21
འགྲིག,21
ཤ་ཀ,21
བུར,21
མ་མེད་པ,21
ཕྱུར,21
ནངས,21
ཕྱིན་པ,21
གཞན་པ,21
བའི་བཤེས་གཉེན,21
ཕོ,21
གདངས,21
སླ་པོ,21
གཅིག་མིན་གཉིས,21
ཚིལ,20
ཐེར,20
བཏང་བ,20
སངས་རྒྱས,20
རྐུན,20
དཀྲུག,20
གཟབ,20
ཆ་བཞག་ན,20
མོད,20
ཆོག་པ,20
ཉེས,20
ལག་གི་ཁ་དོག,20
ཞུ་ཁང,20
གི་ཁ་དོག,20
གཅིག་ཏུ,20
བློ་གཏོང,20
ཟུར,20
ཏིང,20
བྱོན,20
བྱིན,20
དུས་ཙམ་པ,20
སྤྲུལ,20
ནོམ་པ,20
པར་ཐལ,20
རིགས་པ,20
ངག་པ,20
འགྲོ་བ,20
བློན,20
མཛེས,20
བདེན་པ,20
ཁྲི་བཙན་པོ,20
སོང་བ,19
པ་ན,19
མཇལ,19
སྒམ,19
བརྟེན,19
རླུང,19
སྒམ་པོ,19
འབྱུང་བ,19
མཐ,19
སྟེང,19
སང་ཡ,19
ལྕོགས་པ,19
མྱོང་བ,19
གྲོལ,19
འགོད,19
ཆུ་ཁ,19
གཏོགས་+པ,19
ཁག་པོ,19
སྤུ,19
ག་ལེ,19
སྤྲོ,19
བཀོད,19
སླ་བོ,19
གྲ,19
འཁུར,19
གཏམ,18
གྱུར་པ,18
སྒྲིག་པ,18
སྟག,18
དོར,18
ཚང་མ,18
སོང་ན,18
གཟོད,18
སྒང་ལ,18
ཏུ་བྱུང་བ,18
མ་སོང,18
བཙུན,18
བརྒྱུད་ནང་བསྟན,18
ནང་བསྟན,18
གྲོས,18
ལྟར་ཀྱང,18
འཁྱེར,18
སྦག,18
སེར,18
ཐོབ,18
ཉམས་པ,18
བཅའ,18
གཞིས,18
མཁྱེན་པ,18
འཆར,18
ཅིང,18
དང་ལྡན་པ,18
གདོང,18
ཞིང་ཆེན,18
སྣོན,18
འདེགས,18
སྐྱེ་མཆེད,18
གནོན,18
ངེས,18
ཕུག,18
རིལ,18
མེད་+པ,18
ཇུས,18
སྐུལ,17
ས་རེད་པ,17
ཀླུང,17
གཏད,17
བོང,17
ལག་ལྔ,17
འགའ,17
བསགས,17
གཏན་བཞི,17
ཁྲ,17
འདུས་པ,17
སྐྱོང་ལྗོངས,17
ཟིན་པ,17
ཤེད,17
མཁར,17
རྒུ་ཅི,17
ཏ,17
ལ་བརྟེན་ནས,17
བརྟེན་ནས,17
ཤིས་པ,17
འདྲིས,17
མི་རིགས,17
འདོད་པ,17
གྲུབ་རྒྱལ,17
གྲྭའི,17
རྟག,17
པ་བ,17
བསྙེན,17
ལྷག,17
གོག,17
ལུགས་པ,17
ལྤགས,17
མདའ,16
ལྡེ,16
གོང,16
སྤུངས,16
ཁེད,16
བའི,16
ལྷོ,16
རྣམ,16
བྱུང་མང་བྱུང,16
འདེམས,16
འཇུག་ཁང,16
ཀ་རྩེ,16
རྩོལ,16
ཆེན་པ,16
ལྕགས,16
རས་གཟིགས,16
འགལ,16
ལྭ,16
ལུག,16
སྒྲིབ,16
ཕྲན,16
རགས,16
རྡོ་རྗེ,16
དཔ,16
པ་བཞིན,16
ཕོ་བྲང,16
ཐར་པ,16
དཀར་པོ,16
ཅན་ཐམས་ཅད,16
མང་བྱུང,16
ཁོ་རང,16
ཆི,16
ལིང,16
བཅས,16
ལ་ཡ,16
གྱི,16
འཆམ,16
སྟོན་པ,16
སྤོ,16
གཉིས་པ,16
ན་མེད་པ,16
བཀའ་བརྒྱུད,16
གྲོ,16
ལྡོག,16
སྡོང,15
ཆེས་པ,15
བཅོལ,15
བྱུང་ཁམས,15
བླ་མ,15
འགྱེད,15
འབུ,15
ཆོས་གླིང,15
ཏྲ,15
རྟག་པར,15
སྦྲང,15
ཀུན,15
ཟད་པ,15
དང་ཡིན,15
བདེ་པོ,15
ན་མེད་ན,15
ཡོད་གནས་ཚུལ,15
གྲི,15
དན,15
ཚབ,15
གནས་ཚུལ,15
འོ,15
རབས་པ,15
ཚུད་པོ,15
བསྟན་པ,15
ཕག,15
ཆི་ལགས,15
རྩེད,15
ཐོབ་པ,15
གྲས་དེ,15
འབུལ,15
འབོར,15
ཐག་པ,15
པར་དག་པ,15
ཞོག,15
སིལ,15
འདུས,15
ཟླ་བ,15
འཁོར་ལོ,15
གཅིག་རྐྱང,15
གླུ,15
ནན,15
རུབ,15
པ་+པོ,15
མཐིལ,15
དཔལ,15
པ་གཅིག་རྐྱང,15
མོལ,15
སྩལ,15
སྒེར,15
བསྡོམས,14
ཕུད,14
ལུས་པ,14
བཟའ,14
འདུལ,14
ཅར,14
ཕྱུག,14
འགོ,14
སྒྲོག,14
ལ་གང་འཚམ,14
སྤོ་ལོ,14
ཞུ་བ,14
ངར,14
ས་པ,14
སྐྱེལ,14
རང་བ,14
འཚེ,14
ལབ,14
ཙོང་ཁ་པ,14
ནང་པ,14
བཏང་ན,14
སྐྱིད་པོ,14
ལྡན་ཕོ་བྲང,14
རྒྱལ་མཚན,14
ཀར,14
ཆོས་སྐྱིད,14
སོར་ཐར་པ,14
སྒོར,14
སྐྲག,14
གདུང,14
ཡོང་བ,14
མགོན་རིན་པོ་ཆེ,14
གང་འཚམ,14
བཀྲ་ཤིས,14
འགྲུལ,14
གནད,14
མ་ལགས,14
སྒྱུར་བ,14
དྲིན་ཆེ,14
མཁས་པ,14
བསྒྲིགས,13
རོག,13
ཕྲ,13
ཆ་བཞག་པ,13
ཐེལ་ཙེ,13
བསྐྱེད་པ,13
གཙང་བ,13
པ་གླིང,13
ཕྱེད,13
གྲང,13
དུ་ན,13
ཨིན,13
ཅུ་སོ་ལྔ,13
རྒྱས་ཡ,13
ཕ,13
གོང་མ,13
ཚོང,13
འཁྲི,13
བརྗོད་པ,13
ལེགས་པ,13
བྱན,13
),13
རྒུད,13
གསེབ,13
འབྱིན་པ,13
ཅོག,13
སོ་ལྔ,13
བྱས་དུས,13
གྲབས,13
གི་ས་པ,13
ཤིག,13
ཤེས་མཁན,13
སྟན,13
འགྲིག་པ,13
སྨྲ་བ,13
བ་+པ,13
བརྒྱད་པ,13
ཅད་མཁྱེན་པ,13
ལུ,13
བཞུད,13
གཅོད་པ,13
བཞིན་པ,13
ཞོར,13
པ་འདྲ,13
གསེས,13
ལྕེ,13
མ་ལ་ཡ,13
ཏི,13
ཚེ་བརྟན,13
ནེ་ལགས,13
དབང་པོ,13
བཙུགས,13
རྩེད་སྤོ་ལོ,13
དགག,13
གཟན,13
སྒྲོལ,13
འཁྱུག,13
ལོག་པ,12
པ་ག་པ,12
སྐྱོང་སྤེལ་གསུམ,12
གསར་བ,12
ཏ་ལ,12
མ་གོ་བ,12
ཚབས,12
བསྐྱལ,12
དག་གསུམ,12
རྩམ,12
གྲྭ་ཆེན་མོ,12
ཅི་ལོག,12
ཡིན་ན,12
སྟི,12
ཚན་རིག,12
མ་ཐག,12
ག་པ,12
སྒྲོལ་དཀར,12
མ་འཁྱུག,12
འབོད,12
རྟགས་དག་གསུམ,12
པ་ཆེན་པོ,12
ཕམ,12
འདྲེས,12
བརྙེས་པ,12
གཏུམ,12
ལག་ཡོད,12
འོག་མ,12
སྤེལ་གསུམ,12
རྫོགས་པ,12
ཡས་པ,12
སློབ་འབྲིང,12
ན་འདྲ,12
ཐུབ་ཡ,12
བ་རིན་པོ་ཆེ,12
ངམ,12
བཀའ་པོད་ལྔ,12
དགུན་ཆོས,12
བག,12
བསྡད་པ,12
ཡེ,12
ཡོད་ལག་ཡོད,12
རྒྱན་ཅན,12
འདོགས་པ,12
སྔ་ཕྱི,12
ཟོས,12
མལ་པ,12
འབྱོར་པ,12
བམ,12
བཀྱག,12
རྗེ་བོ,12
ནོར་བུ,12
རག་པ,12
དྲི,12
རང་སྐྱོང་ལྗོངས,12
འགུག,12
ཧྭ,12
བ་སྔ་ཕྱི,12
ངོགས,12
འཕེན,12
པ་ཚོ,12
པ་ར,12
འཕོ་བ,11
ཕྱག་ལེན,11
པོར,11
འཐེན,11
བ་ཕྱི་མ,11
ས་མ་རེད,11
ག་ཕྱག་ལེན,11
སོར,11
ཆུང་ཆུང,11
ཆུབ་མཆོག,11
སྐྲུན་ཁང,11
སྐྱིད་པ,11
རུ་ར,11
ལྟ་རང,11
རེ་རེ,11
ཁྲིད་པ,11
བ་འདུས་པ,11
ཕེབས,11
ཕྱིས,11
པ་+འམ,11
ནགས,11
བཤེར,11
ཡོམ,11
གཏན་དང་པོ,11
ལེའུར་བྱས་པ,11
འཐུས,11
ག་རེ,11
གསོ་ཁང,11
སུམ་ཚོགས་པོ,11
ཤིགས་པ,11
ཐག་ཆོད,11
བསྲེལ,11
ཟབ་པོ,11
ཐུབ་ཐུབ,11
གདུགས,11
བབས,11
སོང་ད,11
གནས་པ,11
བསྐུར,11
དུས་ཆེན,11
གཤེགས,11
བརྩེགས,11
པོ་ཚང,11
ཡུམ,11
བྲོ་བ,11
རིང་ཆོས་སྐྱིད,11
གོ་ན,11
ནད,11
དགོས་ཡ,11
ལྷུང,11
སོན,11
བྱུར,11
བསྐྲུན,11
འཛིང,11
ཚོགས་ཚན་རིག,11
ཆེ་གནང,11
རན་སི,11
རྩ་བཞི,11
རྭ,11
གློག,11
སྡོམ,11
འགྲོ་+བ,11
བ་རིག་པ,11
འདབས,11
གཏུགས,11
རྫོབ་ཤེས་པ,11
དྲུབ,11
ཁུག་ན,11
རིན,11
ག་བ,11
ཚོགས་པོ,11
པ་ཅན,11
བདེ་བོ,11
ཞུགས་པ,11
རྡུལ,11
སོང་ང,11
འོག་མ་+པ,11
དྲན་པ,11
དཔང,11
ཁྱབ་པ,11
ཀྲང,11
ངེ,11
སློབ་མ,11
འཚུབ,11
སྤྱོད་གསུམ,11
དཔག,11
རམས་པ,11
ན་ཉིད,11
ཙ,11
པ་གསུམ,11
མཉམ་བརྗེ,10
བདེན,10
བསྟོད,10
ཞིམ,10
འཁྲུག,10
ཏཱ་ལ,10
འབྱེད,10
ཟུག,10
བཅོམ,10
མ་རིག་པ,10
བའི་ལས,10
དབྱིབས,10
བཞིན་དུ,10
ར་པ་ཙ,10
འདུག་སྤྱོད་གསུམ,10
ཝན,10
འགལ་བ,10
རྩུབ,10
རྡོ,10
ཞག,10
སྤྲད,10
གྲགས་པ,10
དེང,10
དོད,10
བསྔགས,10
འཛེགས,10
གཅུགས་པ,10
དགར,10
སེང་གེ,10
བརྐོས,10
རྗེ་གདན,10
ཞོ,10
དབྱིངས,10
བསྟན་སྲི་ཞུ་ཁང,10
སྒོམ་གསུམ,10
གཞན་མཉམ་བརྗེ,10
མཛུབ,10
སྒོང,10
ཉལ,10
འདང་བ,10
ཚུལ་མ,10
སོ་ཡང་དག,10
སེམས་དཔ,10
ཐུན,10
དང་ཡོད,10
ཆན,10
གླ,10
གོ་མ་སོང,10
ཉིད་ནས,10
འཕྲོད་པ,10
མཚུངས་པ,10
ལེ་ག་ལེ,10
བདུན་པ,10
སྨོན,10
སྡེ་བ,10
བསམ་རྣམ་དག,10
རེ༼,10
འཚམས,10
ཐོགས་པ,10
རིན་ཆེན,10
བལྟ,10
པར་གཞག,10
གཙང་མ,10
ཤུལ་རྫོང,10
གསོད,10
པ་ཟད་པ,10
པོ་མཆོག,10
བསམ་སྒོམ་གསུམ,10
ཡིད་གསུམ,10
ཙི་སྒམ་པོ,10
རིམ་སློབ་འབྲིང,10
ལོངས,10
ཆད་པ,10
བརྩེ་བ,10
ཡིན་དགག,10
གོར,10
འབྲུ,10
བརྗིད,10
རྒྱག་པ,10
དབང་བ,10
ནག་པོ,10
རྣམ་དག,10
སྐྱེགས,10
རྒྱལ་བ,10
སྐྱེ,10
རྙེད་པ,10
ངག་ཡིད་གསུམ,10
སྲི་ཞུ་ཁང,10
སྦྲེལ,10
ཁོ་ན་ཉིད,10
འབུད,10
རྟོག་པ,10
དྲུག་+པོ,10
མི་འདུག,10
སྙིང་རྗེ,10
འཁོབ,10
ཝང,10
པ་ཙ,10
སྐྱེ་བ,10
རོལ་པོ,10
གླག,10
བ་ཉིད་ནས,10
དགོངས,9
བླག,9
ཉིད་ཀྱི་ཕྱིར,9
བླ,9
ཆེན་+པོ,9
ཐུག་པ,9
ནུབ,9
མཁ,9
དཀར་དམར,9
ཉར,9
བ་ཅན,9
སྒྲིག་ཚོགས་ཆུང,9
འཕྲོག,9
བུམ,9
བ་+འམ,9
མཚེས,9
སྨན་ཁང,9
བཙན་སྒམ་པོ,9
ཧན,9
ཡང་མེད་པ,9
